        0:0         TID   1 CPU  29(2) created
        0:0         TID   1 CPU  29(2) created
        0:0         TID   1 CPU  29(2) created
        0:0         TID   1 CPU  29(2) created
        0:0         TID   1 CPU  29(2) created
        0:0         TID   1 CPU  29(2) created
fiosExecucao =4 Intervalo=99
 tempo -> 66352.9 usecs
        0:0         TID   4 CPU   5(1) created
        0:1465571780780 TID   4 sleeping on 'cond var'
        0:0         TID   4 CPU   5(1) created
       59:1465571780840 TID   4 sleeping on 'cond var'
       59:1465571780840 TID   4 CPU   5(1) preempted
       69:1465571780849 TID   4 CPU   5(1) restarted on the same CPU
       69:1465571780849 TID   4 sleeping on 'cond var'
       69:1465571780849 TID   4 CPU   5(1) preempted
       69:1465571780849 TID   4 CPU   5(1) restarted on the same CPU
        0:0         TID   2 CPU  23(1) created
        0:1465571780780 TID   2 sleeping on 'cond var'
        0:0         TID   2 CPU  23(1) created
       69:1465571780849 TID   2 sleeping on 'cond var'
       69:1465571780849 TID   2 CPU  23(1) preempted
       69:1465571780849 TID   2 CPU  23(1) restarted on the same CPU
       69:1465571780849 TID   2 sleeping on 'cond var'
       69:1465571780849 TID   2 CPU  23(1) preempted
       69:1465571780849 TID   2 CPU  23(1) restarted on the same CPU
        0:0         TID   3 CPU  28(2) created
        0:1465571780780 TID   3 sleeping on 'cond var'
        0:0         TID   3 CPU  28(2) created
       69:1465571780849 TID   3 sleeping on 'cond var'
       69:1465571780849 TID   3 CPU  28(2) preempted
       69:1465571780849 TID   3 CPU  28(2) restarted on the same CPU
       69:1465571780849 TID   3 sleeping on 'cond var'
       69:1465571780849 TID   3 CPU  28(2) preempted
       69:1465571780849 TID   3 CPU  28(2) restarted on the same CPU
        0:1465571780780 TID   1 sleeping on 'cond var'
        0:0         TID   1 CPU  30(2) created
        0:1465571780780 TID   1 sleeping on 'cond var'
        0:0         TID   1 CPU  30(2) created
       69:1465571780849 TID   1 sleeping on 'cond var'
       69:1465571780849 TID   1 CPU  30(2) preempted
       69:1465571780849 TID   1 CPU  30(2) restarted on the same CPU
       69:1465571780849 TID   1 sleeping on 'cond var'
       69:1465571780849 TID   1 CPU  30(2) preempted
       69:1465571780849 TID   1 CPU  30(2) restarted on the same CPU
       69:1465571780849 TID   1 sleeping on 'cond var'
       69:1465571780849 TID   1 CPU  30(2) preempted
       69:1465571780849 TID   1 CPU  30(2) restarted on the same CPU
       69:1465571780849 TID   1 sleeping on 'shuttle'
       69:1465571780849 TID   1 CPU  30(2) preempted
       69:1465571780849 TID   1 CPU  30(2) restarted on the same CPU
       69:1465571780849 TID   1 sleeping on 'shuttle'
       69:1465571780849 TID   1 CPU  30(2) preempted
       69:1465571780849 TID   1 CPU  30(2) restarted on the same CPU
       69:1465571780849 TID   1 sleeping on 'cond var'
       69:1465571780849 TID   1 CPU  30(2) preempted
       69:1465571780849 TID   1 CPU  30(2) restarted on the same CPU
       69:1465571780849 TID   1 sleeping on 'cond var'
       69:1465571780849 TID   1 CPU  30(2) preempted
       69:1465571780849 TID   1 CPU  30(2) restarted on the same CPU

