        0:0         TID   1 CPU  19(1) created
        0:0         TID   1 CPU  19(1) created
fiosExecucao =2 Intervalo=99
 tempo -> 186036 usecs
        0:0         TID   2 CPU  10(2) created
        0:1465571841009 TID   2 sleeping on 'cond var'
        0:0         TID   2 CPU  10(2) created
      190:1465571841199 TID   2 sleeping on 'cond var'
      190:1465571841199 TID   2 CPU  10(2) preempted
        0:0         TID   1 CPU  19(1) created
        0:0         TID   1 CPU  19(1) created
        0:0         TID   1 CPU  19(1) created
        0:0         TID   1 CPU  19(1) created
        0:1465571841009 TID   1 sleeping on 'cond var'
        0:0         TID   1 CPU  19(1) created
      190:1465571841199 TID   1 sleeping on 'cond var'
      190:1465571841199 TID   1 CPU  19(1) preempted
      190:1465571841199 TID   1 CPU  19(1) restarted on the same CPU
      190:1465571841199 TID   1 sleeping on 'cond var'
      190:1465571841199 TID   1 CPU  19(1) preempted
      190:1465571841199 TID   1 CPU  19(1) restarted on the same CPU
      190:1465571841199 TID   1 sleeping on 'cond var'
      190:1465571841199 TID   1 CPU  19(1) preempted
      190:1465571841199 TID   1 CPU  19(1) restarted on the same CPU
      190:1465571841199 TID   1 sleeping on 'shuttle'
      190:1465571841199 TID   1 CPU  19(1) preempted
      190:1465571841199 TID   1 CPU  19(1) restarted on the same CPU
      190:1465571841199 TID   1 sleeping on 'shuttle'
      190:1465571841199 TID   1 CPU  19(1) preempted
      190:1465571841199 TID   1 CPU  19(1) restarted on the same CPU
      190:1465571841199 TID   1 sleeping on 'cond var'
      190:1465571841199 TID   1 CPU  19(1) preempted
      190:1465571841199 TID   1 CPU  19(1) restarted on the same CPU
      190:1465571841199 TID   2  from-CPU 10(2) to-cpu 24(2) CPU migration
      190:1465571841199 TID   2 CPU  24(2) restarted on the same CPU
      190:1465571841199 TID   2 sleeping on 'cond var'
      190:1465571841199 TID   2 CPU  24(2) preempted
      190:1465571841199 TID   2 CPU  24(2) restarted on the same CPU

