        0:0         TID   1 CPU  20(1) created
        0:0         TID   1 CPU  20(1) created
        0:0         TID   1 CPU  20(1) created
        0:0         TID   1 CPU  20(1) created
fiosExecucao =8 Intervalo=99
 tempo -> 60778.9 usecs
        0:0         TID   6 CPU   3(1) created
        0:0         TID   8 CPU   5(1) created
       59:1465571785389 TID   8 sleeping on 'cond var'
       59:1465571785389 TID   8 CPU   5(1) preempted
       59:1465571785389 TID   8 CPU   5(1) restarted on the same CPU
       59:1465571785389 TID   8 sleeping on 'cond var'
       59:1465571785389 TID   8 CPU   5(1) preempted
       69:1465571785399 TID   8 CPU   5(1) restarted on the same CPU
        0:0         TID   5 CPU  12(2) created
        0:1465571785330 TID   5 sleeping on 'cond var'
        0:0         TID   5 CPU  12(2) created
       59:1465571785389 TID   5 sleeping on 'cond var'
       59:1465571785389 TID   5 CPU  12(2) preempted
       59:1465571785389 TID   5 CPU  12(2) restarted on the same CPU
       59:1465571785389 TID   5 sleeping on 'cond var'
       59:1465571785389 TID   5 CPU  12(2) preempted
       69:1465571785399 TID   5 CPU  12(2) restarted on the same CPU
       39:0         TID   6 CPU  16(1) created
       39:1465571785369 TID   6 CPU  16(1) restarted on the same CPU
       59:1465571785389 TID   6 sleeping on 'cond var'
       59:1465571785389 TID   6 CPU  16(1) preempted
       59:1465571785389 TID   6 CPU  16(1) restarted on the same CPU
       59:1465571785389 TID   6 sleeping on 'cond var'
       59:1465571785389 TID   6 CPU  16(1) preempted
       69:1465571785399 TID   6 CPU  16(1) restarted on the same CPU
        0:0         TID   4 CPU  18(1) created
        0:1465571785330 TID   4 sleeping on 'cond var'
        0:0         TID   4 CPU  18(1) created
       59:1465571785389 TID   4 sleeping on 'cond var'
       59:1465571785389 TID   4 CPU  18(1) preempted
       59:1465571785389 TID   4 CPU  18(1) restarted on the same CPU
       59:1465571785389 TID   4 sleeping on 'cond var'
       59:1465571785389 TID   4 CPU  18(1) preempted
       69:1465571785399 TID   4 CPU  18(1) restarted on the same CPU
        0:0         TID   2 CPU  19(1) created
        0:1465571785330 TID   2 sleeping on 'cond var'
        0:0         TID   6 CPU  19(1) created
        0:1465571785330 TID   6 sleeping on 'cond var'
        0:0         TID   8 CPU  19(1) created
        0:1465571785330 TID   8 sleeping on 'cond var'
        0:0         TID   2 CPU  19(1) created
       59:1465571785389 TID   2 sleeping on 'cond var'
       59:1465571785389 TID   2 CPU  19(1) preempted
       59:1465571785389 TID   2 CPU  19(1) restarted on the same CPU
       59:1465571785389 TID   2 sleeping on 'cond var'
       59:1465571785389 TID   2 CPU  19(1) preempted
       69:1465571785399 TID   2 CPU  19(1) restarted on the same CPU
        0:0         TID   1 CPU  20(1) created
        0:0         TID   1 CPU  20(1) created
        0:1465571785330 TID   1 sleeping on 'cond var'
        0:0         TID   1 CPU  20(1) created
       59:1465571785389 TID   1 sleeping on 'cond var'
       59:1465571785389 TID   1 CPU  20(1) preempted
       59:1465571785389 TID   1 CPU  20(1) restarted on the same CPU
       59:1465571785389 TID   1 sleeping on 'cond var'
       59:1465571785389 TID   1 CPU  20(1) preempted
       59:1465571785389 TID   1 CPU  20(1) restarted on the same CPU
       59:1465571785389 TID   1 sleeping on 'cond var'
       59:1465571785389 TID   1 CPU  20(1) preempted
       59:1465571785389 TID   1 CPU  20(1) restarted on the same CPU
       59:1465571785389 TID   1 sleeping on 'shuttle'
       59:1465571785389 TID   1 CPU  20(1) preempted
       59:1465571785389 TID   1 CPU  20(1) restarted on the same CPU
       59:1465571785389 TID   1 sleeping on 'shuttle'
       59:1465571785389 TID   1 CPU  20(1) preempted
       59:1465571785389 TID   1 CPU  20(1) restarted on the same CPU
       69:1465571785399 TID   1 sleeping on 'cond var'
       69:1465571785399 TID   1 CPU  20(1) preempted
       69:1465571785399 TID   1 CPU  20(1) restarted on the same CPU
       69:1465571785399 TID   1 sleeping on 'cond var'
       69:1465571785399 TID   1 CPU  20(1) preempted
       69:1465571785399 TID   1 CPU  20(1) restarted on the same CPU
       69:1465571785399 TID   1 sleeping on 'cond var'
       69:1465571785399 TID   1 CPU  20(1) preempted
       69:1465571785399 TID   1 CPU  20(1) restarted on the same CPU
       69:1465571785399 TID   1 sleeping on 'cond var'
       69:1465571785399 TID   1 CPU  20(1) preempted
       69:1465571785399 TID   1 CPU  20(1) restarted on the same CPU
        0:0         TID   7 CPU  26(2) created
        0:1465571785330 TID   7 sleeping on 'cond var'
        0:0         TID   7 CPU  26(2) created
       59:1465571785389 TID   7 sleeping on 'cond var'
       59:1465571785389 TID   7 CPU  26(2) preempted
       59:1465571785389 TID   7 CPU  26(2) restarted on the same CPU
       59:1465571785389 TID   7 sleeping on 'cond var'
       59:1465571785389 TID   7 CPU  26(2) preempted
       69:1465571785399 TID   7 CPU  26(2) restarted on the same CPU
        0:0         TID   3 CPU  30(2) created
        0:1465571785330 TID   3 sleeping on 'cond var'
        0:0         TID   3 CPU  30(2) created
       59:1465571785389 TID   3 sleeping on 'cond var'
       59:1465571785389 TID   3 CPU  30(2) preempted
       59:1465571785389 TID   3 CPU  30(2) restarted on the same CPU
       59:1465571785389 TID   3 sleeping on 'cond var'
       59:1465571785389 TID   3 CPU  30(2) preempted
       69:1465571785399 TID   3 CPU  30(2) restarted on the same CPU

