        0:0         TID   1 CPU  13(2) created
        0:0         TID   1 CPU  13(2) created
        0:0         TID   1 CPU  13(2) created
fiosExecucao =4 Intervalo=99
 tempo -> 48237.1 usecs
       10:0         TID   4 CPU  11(2) created
       10:1465575458120 TID   4 CPU  11(2) restarted on the same CPU
       10:1465575458120 TID   4 sleeping on 'cond var'
       10:1465575458120 TID   4 CPU  11(2) preempted
       10:1465575458120 TID   4 CPU  11(2) restarted on the same CPU
       49:1465575458159 TID   4 sleeping on 'cond var'
       49:1465575458159 TID   4 CPU  11(2) preempted
       59:1465575458169 TID   4 CPU  11(2) restarted on the same CPU
       59:1465575458169 TID   4 sleeping on 'cond var'
       59:1465575458169 TID   4 CPU  11(2) preempted
       59:1465575458169 TID   4 CPU  11(2) restarted on the same CPU
       10:0         TID   2 CPU  12(2) created
       10:1465575458120 TID   2 CPU  12(2) restarted on the same CPU
       10:1465575458120 TID   2 sleeping on 'cond var'
       10:1465575458120 TID   2 CPU  12(2) preempted
       10:1465575458120 TID   2 CPU  12(2) restarted on the same CPU
       59:1465575458169 TID   2 sleeping on 'cond var'
       59:1465575458169 TID   2 CPU  12(2) preempted
       59:1465575458169 TID   2 CPU  12(2) restarted on the same CPU
       59:1465575458169 TID   2 sleeping on 'cond var'
       59:1465575458169 TID   2 CPU  12(2) preempted
       59:1465575458169 TID   2 CPU  12(2) restarted on the same CPU
        0:0         TID   1 CPU  13(2) created
        0:0         TID   1 CPU  13(2) created
        0:0         TID   1 CPU  13(2) created
       10:1465575458120 TID   1 sleeping on 'cond var'
       10:1465575458120 TID   1 CPU  13(2) preempted
       10:1465575458120 TID   1 CPU  13(2) restarted on the same CPU
       59:1465575458169 TID   1 sleeping on 'cond var'
       59:1465575458169 TID   1 CPU  13(2) preempted
       59:1465575458169 TID   1 CPU  13(2) restarted on the same CPU
       59:1465575458169 TID   1 sleeping on 'cond var'
       59:1465575458169 TID   1 CPU  13(2) preempted
       59:1465575458169 TID   1 CPU  13(2) restarted on the same CPU
       59:1465575458169 TID   1 sleeping on 'cond var'
       59:1465575458169 TID   1 CPU  13(2) preempted
       59:1465575458169 TID   1 CPU  13(2) restarted on the same CPU
       59:1465575458169 TID   1 sleeping on 'shuttle'
       59:1465575458169 TID   1 CPU  13(2) preempted
       59:1465575458169 TID   1 CPU  13(2) restarted on the same CPU
       59:1465575458169 TID   1 sleeping on 'shuttle'
       59:1465575458169 TID   1 CPU  13(2) preempted
       59:1465575458169 TID   1 CPU  13(2) restarted on the same CPU
       59:1465575458169 TID   1 sleeping on 'cond var'
       59:1465575458169 TID   1 CPU  13(2) preempted
       59:1465575458169 TID   1 CPU  13(2) restarted on the same CPU
       59:1465575458169 TID   1 sleeping on 'cond var'
       59:1465575458169 TID   1 CPU  13(2) preempted
       59:1465575458169 TID   1 CPU  13(2) restarted on the same CPU
       59:1465575458169 TID   1 sleeping on 'cond var'
       59:1465575458169 TID   1 CPU  13(2) preempted
       59:1465575458169 TID   1 CPU  13(2) restarted on the same CPU
       10:0         TID   3 CPU  16(1) created
       10:1465575458120 TID   3 CPU  16(1) restarted on the same CPU
       10:1465575458120 TID   3 sleeping on 'cond var'
       10:1465575458120 TID   3 CPU  16(1) preempted
       10:1465575458120 TID   3 CPU  16(1) restarted on the same CPU
       49:1465575458159 TID   3 sleeping on 'cond var'
       49:1465575458159 TID   3 CPU  16(1) preempted
       59:1465575458169 TID   3 CPU  16(1) restarted on the same CPU
       59:1465575458169 TID   3 sleeping on 'cond var'
       59:1465575458169 TID   3 CPU  16(1) preempted
       59:1465575458169 TID   3 CPU  16(1) restarted on the same CPU

