        0:0         TID   1 CPU  28(2) created
        0:0         TID   1 CPU  28(2) created
        0:0         TID   1 CPU  28(2) created
        0:0         TID   1 CPU  28(2) created
        0:0         TID   1 CPU  28(2) created
        0:0         TID   1 CPU  28(2) created
fiosExecucao =4 Intervalo=99
 tempo -> 48525.1 usecs
        0:0         TID   2 CPU  17(1) created
        0:1465575330480 TID   2 sleeping on 'cond var'
        0:0         TID   2 CPU  17(1) created
       39:1465575330520 TID   2 sleeping on 'cond var'
       39:1465575330520 TID   2 CPU  17(1) preempted
       49:1465575330530 TID   2 CPU  17(1) restarted on the same CPU
       49:1465575330530 TID   2 sleeping on 'cond var'
       49:1465575330530 TID   2 CPU  17(1) preempted
       49:1465575330530 TID   2 CPU  17(1) restarted on the same CPU
        0:0         TID   4 CPU  23(1) created
        0:1465575330480 TID   4 sleeping on 'cond var'
        0:0         TID   4 CPU  23(1) created
       39:1465575330520 TID   4 sleeping on 'cond var'
       39:1465575330520 TID   4 CPU  23(1) preempted
       49:1465575330530 TID   4 CPU  23(1) restarted on the same CPU
       49:1465575330530 TID   4 sleeping on 'cond var'
       49:1465575330530 TID   4 CPU  23(1) preempted
       49:1465575330530 TID   4 CPU  23(1) restarted on the same CPU
        0:0         TID   3 CPU  27(2) created
        0:1465575330480 TID   3 sleeping on 'cond var'
        0:0         TID   3 CPU  27(2) created
       49:1465575330530 TID   3 sleeping on 'cond var'
       49:1465575330530 TID   3 CPU  27(2) preempted
       49:1465575330530 TID   3 CPU  27(2) restarted on the same CPU
       49:1465575330530 TID   3 sleeping on 'cond var'
       49:1465575330530 TID   3 CPU  27(2) preempted
       49:1465575330530 TID   3 CPU  27(2) restarted on the same CPU
        0:1465575330480 TID   1 sleeping on 'cond var'
        0:0         TID   1 CPU  28(2) created
       49:1465575330530 TID   1 sleeping on 'cond var'
       49:1465575330530 TID   1 CPU  28(2) preempted
       49:1465575330530 TID   1 CPU  28(2) restarted on the same CPU
       49:1465575330530 TID   1 sleeping on 'cond var'
       49:1465575330530 TID   1 CPU  28(2) preempted
       49:1465575330530 TID   1 CPU  28(2) restarted on the same CPU
       49:1465575330530 TID   1 sleeping on 'cond var'
       49:1465575330530 TID   1 CPU  28(2) preempted
       49:1465575330530 TID   1 CPU  28(2) restarted on the same CPU
       49:1465575330530 TID   1 sleeping on 'shuttle'
       49:1465575330530 TID   1 CPU  28(2) preempted
       49:1465575330530 TID   1 CPU  28(2) restarted on the same CPU
       49:1465575330530 TID   1 sleeping on 'shuttle'
       49:1465575330530 TID   1 CPU  28(2) preempted
       49:1465575330530 TID   1 CPU  28(2) restarted on the same CPU
       49:1465575330530 TID   1 sleeping on 'cond var'
       49:1465575330530 TID   1 CPU  28(2) preempted
       49:1465575330530 TID   1 CPU  28(2) restarted on the same CPU

