        0:0         TID   1 CPU  15(2) created
        0:0         TID   1 CPU  15(2) created
        0:0         TID   1 CPU  15(2) created
        0:0         TID   1 CPU  15(2) created
fiosExecucao =2 Intervalo=99
 tempo -> 195016 usecs
        0:0         TID   1 CPU  15(2) created
        0:0         TID   1 CPU  15(2) created
       10:1465571842039 TID   1 sleeping on 'cond var'
       10:1465571842039 TID   1 CPU  15(2) preempted
       10:1465571842039 TID   1 CPU  15(2) restarted on the same CPU
      200:1465571842229 TID   1 sleeping on 'cond var'
      200:1465571842229 TID   1 CPU  15(2) preempted
      200:1465571842229 TID   1 CPU  15(2) restarted on the same CPU
      200:1465571842229 TID   1 sleeping on 'cond var'
      200:1465571842229 TID   1 CPU  15(2) preempted
      210:1465571842239 TID   1 CPU  15(2) restarted on the same CPU
      210:1465571842239 TID   1 sleeping on 'cond var'
      210:1465571842239 TID   1 CPU  15(2) preempted
      210:1465571842239 TID   1 CPU  15(2) restarted on the same CPU
      210:1465571842239 TID   1 sleeping on 'shuttle'
      210:1465571842239 TID   1 CPU  15(2) preempted
      210:1465571842239 TID   1 CPU  15(2) restarted on the same CPU
      210:1465571842239 TID   1 sleeping on 'shuttle'
      210:1465571842239 TID   1 CPU  15(2) preempted
      210:1465571842239 TID   1 CPU  15(2) restarted on the same CPU
      210:1465571842239 TID   1 sleeping on 'cond var'
      210:1465571842239 TID   1 CPU  15(2) preempted
      210:1465571842239 TID   1 CPU  15(2) restarted on the same CPU
       10:0         TID   2 CPU  18(1) created
       10:1465571842039 TID   2 CPU  18(1) restarted on the same CPU
       10:1465571842039 TID   2 sleeping on 'cond var'
       10:1465571842039 TID   2 CPU  18(1) preempted
       10:1465571842039 TID   2 CPU  18(1) restarted on the same CPU
      200:1465571842229 TID   2 sleeping on 'cond var'
      200:1465571842229 TID   2 CPU  18(1) preempted
      200:1465571842229 TID   2  from-CPU 18(1) to-cpu 22(1) CPU migration
      200:1465571842229 TID   2 CPU  22(1) restarted on the same CPU
      200:1465571842229 TID   2 sleeping on 'cond var'
      200:1465571842229 TID   2 CPU  22(1) preempted
      210:1465571842239 TID   2 CPU  22(1) restarted on the same CPU

