        0:0         TID   1 CPU   8(2) created
        0:0         TID   1 CPU   8(2) created
fiosExecucao =16 Intervalo=99
 tempo -> 45463.5 usecs
        0:0         TID   4 CPU   1(1) created
        0:1465575344100 TID   4 sleeping on 'cond var'
        0:0         TID   4 CPU   1(1) created
       49:1465575344149 TID   4 sleeping on 'cond var'
       49:1465575344149 TID  11 sleeping on 'cond var'
       49:1465575344149 TID  11 CPU  12(2) preempted
       49:1465575344149 TID  11 CPU  12(2) restarted on the same CPU
       49:1465575344149 TID   1  from-CPU 26(2) to-cpu 13(2) CPU migration
       49:1465575344149 TID   1 CPU  13(2) restarted on the same CPU
       49:1465575344149 TID   1 sleeping on 'cond var'
       49:1465575344149 TID   1 CPU  13(2) preempted
       49:1465575344149 TID   1 CPU  13(2) restarted on the same CPU
       49:1465575344149 TID   1 sleeping on 'cond var'
       49:1465575344149 TID   1 CPU  13(2) preempted
       49:1465575344149 TID   1 CPU  13(2) restarted on the same CPU
       49:1465575344149 TID   1 sleeping on 'cond var'
       49:1465575344149 TID   1 CPU  13(2) preempted
       49:1465575344149 TID   1 CPU  13(2) restarted on the same CPU
       49:1465575344149 TID   1 sleeping on 'cond var'
       49:1465575344149 TID   1 CPU  13(2) preempted
       49:1465575344149 TID   1 CPU  13(2) restarted on the same CPU
       49:1465575344149 TID   1 sleeping on 'cond var'
       49:1465575344149 TID   1 CPU  13(2) preempted
        0:0         TID   9 CPU  14(2) created
       39:1465575344139 TID   9 sleeping on 'cond var'
       39:1465575344139 TID   9 CPU  14(2) preempted
       49:1465575344149 TID   9 CPU  14(2) restarted on the same CPU
       49:1465575344149 TID   9 sleeping on 'cond var'
       49:1465575344149 TID   9 CPU  14(2) preempted
       49:1465575344149 TID   9 CPU  14(2) restarted on the same CPU
        0:0         TID   7 CPU  15(2) created
        0:0         TID  12 CPU  16(1) created
       49:1465575344149 TID  12 sleeping on 'cond var'
       49:1465575344149 TID  12 CPU  16(1) preempted
       49:1465575344149 TID  12 CPU  16(1) restarted on the same CPU
       49:1465575344149 TID  12 sleeping on 'cond var'
       49:1465575344149 TID  12 CPU  16(1) preempted
       49:1465575344149 TID  12 CPU  16(1) restarted on the same CPU
        0:0         TID  12 CPU  17(1) created
        0:1465575344100 TID  12 sleeping on 'cond var'
        0:0         TID  10 CPU  18(1) created
       49:1465575344149 TID  10 sleeping on 'cond var'
       49:1465575344149 TID  10 CPU  18(1) preempted
       49:1465575344149 TID  10 CPU  18(1) restarted on the same CPU
       49:1465575344149 TID  10 sleeping on 'cond var'
       49:1465575344149 TID  10 CPU  18(1) preempted
       49:1465575344149 TID  10 CPU  18(1) restarted on the same CPU
        0:0         TID   2 CPU  19(1) created
        0:1465575344100 TID   2 sleeping on 'cond var'
        0:0         TID   2 CPU  19(1) created
       39:1465575344139 TID   2 sleeping on 'cond var'
       39:1465575344139 TID   2 CPU  19(1) preempted
       49:1465575344149 TID   2 CPU  19(1) restarted on the same CPU
       49:1465575344149 TID   2 sleeping on 'cond var'
       49:1465575344149 TID   2 CPU  19(1) preempted
       49:1465575344149 TID   2 CPU  19(1) restarted on the same CPU
        0:0         TID   8 CPU  21(1) created
        0:1465575344100 TID   8 sleeping on 'cond var'
        0:0         TID   8 CPU  21(1) created
       49:1465575344149 TID   8 sleeping on 'cond var'
       49:1465575344149 TID   8 CPU  21(1) preempted
       49:1465575344149 TID   8 CPU  21(1) restarted on the same CPU
       49:1465575344149 TID   8 sleeping on 'cond var'
       49:1465575344149 TID   8 CPU  21(1) preempted
       49:1465575344149 TID   8 CPU  21(1) restarted on the same CPU
        0:0         TID  14 CPU  23(1) created
        0:1465575344100 TID  14 sleeping on 'cond var'
        0:0         TID  11 CPU  23(1) created
        0:0         TID   1 CPU  24(2) created
       39:1465575344139 TID   1 sleeping on 'cond var'
       39:1465575344139 TID   1 CPU  24(2) preempted
       49:1465575344149 TID  13  from-CPU 26(2) to-cpu 24(2) CPU migration
       49:1465575344149 TID  13 CPU  24(2) restarted on the same CPU
        0:0         TID  13 CPU  26(2) created
       29:1465575344129 TID  13 sleeping on 'cond var'
       29:1465575344129 TID  13 CPU  26(2) preempted
       39:0         TID   7 CPU  26(2) created
       39:1465575344139 TID   7 CPU  26(2) restarted on the same CPU
       39:1465575344139 TID   7 sleeping on 'cond var'
       39:1465575344139 TID   7 CPU  26(2) preempted
       49:1465575344149 TID  13 CPU  26(2) restarted on the same CPU
       49:1465575344149 TID  13 sleeping on 'cond var'
       49:1465575344149 TID  13 CPU  26(2) preempted
       49:1465575344149 TID   7 CPU  26(2) restarted on the same CPU
       49:1465575344149 TID   7 sleeping on 'cond var'
       49:1465575344149 TID   7 CPU  26(2) preempted
       49:1465575344149 TID   1  from-CPU 24(2) to-cpu 26(2) CPU migration
       49:1465575344149 TID   1 CPU  26(2) restarted on the same CPU
       49:1465575344149 TID   1 sleeping on 'cond var'
       49:1465575344149 TID   1 CPU  26(2) preempted
       49:1465575344149 TID   1 CPU  26(2) restarted on the same CPU
       49:1465575344149 TID   1 sleeping on 'cond var'
       49:1465575344149 TID   1 CPU  26(2) preempted
       49:1465575344149 TID   1 CPU  26(2) restarted on the same CPU
       49:1465575344149 TID   1 sleeping on 'shuttle'
       49:1465575344149 TID   1 CPU  26(2) preempted
       49:1465575344149 TID   1 CPU  26(2) restarted on the same CPU
       49:1465575344149 TID   1 sleeping on 'shuttle'
       49:1465575344149 TID   1 CPU  26(2) preempted
       49:1465575344149 TID   1 CPU  26(2) restarted on the same CPU
       49:1465575344149 TID   1 sleeping on 'cond var'
       49:1465575344149 TID   1 CPU  26(2) preempted
       39:0         TID   5 CPU  28(2) created
       39:1465575344139 TID   5 CPU  28(2) restarted on the same CPU
       39:1465575344139 TID   5 sleeping on 'cond var'
       39:1465575344139 TID   5 CPU  28(2) preempted
       49:1465575344149 TID   5 CPU  28(2) restarted on the same CPU
       49:1465575344149 TID   5 sleeping on 'cond var'
       49:1465575344149 TID   5 CPU  28(2) preempted
       49:1465575344149 TID   5 CPU  28(2) restarted on the same CPU
        0:0         TID   5 CPU  30(2) created
        0:1465575344100 TID   5 sleeping on 'cond var'
        0:0         TID   5 CPU  30(2) created
        0:0         TID   3 CPU  31(2) created
        0:1465575344100 TID   3 sleeping on 'cond var'
        0:0         TID   7 CPU  31(2) created
        0:1465575344100 TID   7 sleeping on 'cond var'
        0:0         TID   9 CPU  31(2) created
        0:1465575344100 TID   9 sleeping on 'cond var'
        0:0         TID  11 CPU  31(2) created
        0:1465575344100 TID  11 sleeping on 'cond var'
        0:0         TID  13 CPU  31(2) created
        0:1465575344100 TID  13 sleeping on 'cond var'
        0:0         TID  15 CPU  31(2) created
        0:1465575344100 TID  15 sleeping on 'cond var'
        0:0         TID   3 CPU  31(2) created
       39:1465575344139 TID   3 sleeping on 'cond var'
       39:1465575344139 TID   3 CPU  31(2) preempted
       49:1465575344149 TID   3 CPU  31(2) restarted on the same CPU
       49:1465575344149 TID   3 sleeping on 'cond var'
       49:1465575344149 TID   3 CPU  31(2) preempted
       49:1465575344149 TID   3 CPU  31(2) restarted on the same CPU

