        9:0         TID   1 CPU  31(2) created
        9:1465571921850 TID   1 CPU  31(2) restarted on the same CPU
        9:1465571921850 TID   1 CPU  31(2) preempted
        9:1465571921850 TID   1 CPU  31(2) restarted on the same CPU
        9:1465571921850 TID   1 CPU  31(2) preempted
        9:1465571921850 TID   1 CPU  31(2) restarted on the same CPU
        9:1465571921850 TID   1 CPU  31(2) preempted
        9:1465571921850 TID   1 CPU  31(2) restarted on the same CPU
        9:1465571921850 TID   1 CPU  31(2) preempted
        9:1465571921850 TID   1 CPU  31(2) restarted on the same CPU
        9:1465571921850 TID   1 CPU  31(2) preempted
        9:1465571921850 TID   1 CPU  31(2) restarted on the same CPU
fiosExecucao =8 Intervalo=99
 tempo -> 62451.3 usecs
        9:0         TID   8 CPU   0(1) created
        9:1465571921850 TID   8 CPU   0(1) restarted on the same CPU
        9:1465571921850 TID   8 sleeping on 'cond var'
        9:1465571921850 TID   8 CPU   0(1) preempted
        9:1465571921850 TID   8 CPU   0(1) restarted on the same CPU
       69:1465571921909 TID   8 sleeping on 'cond var'
       69:1465571921909 TID   8 CPU   0(1) preempted
       69:1465571921909 TID   8 CPU   0(1) restarted on the same CPU
       69:1465571921909 TID   8 sleeping on 'cond var'
       69:1465571921909 TID   8 CPU   0(1) preempted
       79:1465571921919 TID   8 CPU   0(1) restarted on the same CPU
        9:0         TID   4 CPU   4(1) created
        9:1465571921850 TID   4 CPU   4(1) restarted on the same CPU
        9:1465571921850 TID   4 sleeping on 'cond var'
        9:1465571921850 TID   4 CPU   4(1) preempted
        9:1465571921850 TID   4 CPU   4(1) restarted on the same CPU
       69:1465571921909 TID   4 sleeping on 'cond var'
       69:1465571921909 TID   4 CPU   4(1) preempted
       69:1465571921909 TID   4 CPU   4(1) restarted on the same CPU
       69:1465571921909 TID   4 sleeping on 'cond var'
       69:1465571921909 TID   4 CPU   4(1) preempted
       79:1465571921919 TID   4 CPU   4(1) restarted on the same CPU
       69:1465571921909 TID   6  from-CPU 18(1) to-cpu 7(1) CPU migration
       69:1465571921909 TID   6 CPU   7(1) restarted on the same CPU
       69:1465571921909 TID   6 sleeping on 'cond var'
       69:1465571921909 TID   6 CPU   7(1) preempted
       69:1465571921909 TID   6 CPU   7(1) restarted on the same CPU
