        0:0         TID   1 CPU  19(1) created
        0:0         TID   1 CPU  19(1) created
        0:0         TID   1 CPU  19(1) created
        0:0         TID   1 CPU  19(1) created
fiosExecucao =4 Intervalo=99
 tempo -> 66514.7 usecs
        9:0         TID   2 CPU  15(2) created
        9:1465571915410 TID   2 CPU  15(2) restarted on the same CPU
        9:1465571915410 TID   2 sleeping on 'cond var'
        9:1465571915410 TID   2 CPU  15(2) preempted
        9:1465571915410 TID   2 CPU  15(2) restarted on the same CPU
       69:1465571915469 TID   2 sleeping on 'cond var'
       69:1465571915469 TID   2 CPU  15(2) preempted
       79:1465571915479 TID   2 CPU  15(2) restarted on the same CPU
       79:1465571915479 TID   2 sleeping on 'cond var'
       79:1465571915479 TID   2 CPU  15(2) preempted
       79:1465571915479 TID   2 CPU  15(2) restarted on the same CPU
        9:0         TID   3 CPU  18(1) created
        9:1465571915410 TID   3 CPU  18(1) restarted on the same CPU
        9:1465571915410 TID   3 sleeping on 'cond var'
        9:1465571915410 TID   3 CPU  18(1) preempted
        9:1465571915410 TID   3 CPU  18(1) restarted on the same CPU
       69:1465571915469 TID   3 sleeping on 'cond var'
       69:1465571915469 TID   3 CPU  18(1) preempted
       79:1465571915479 TID   3 CPU  18(1) restarted on the same CPU
       79:1465571915479 TID   3 sleeping on 'cond var'
       79:1465571915479 TID   3 CPU  18(1) preempted
       79:1465571915479 TID   3 CPU  18(1) restarted on the same CPU
        0:0         TID   1 CPU  19(1) created
        0:0         TID   1 CPU  19(1) created
        9:1465571915410 TID   1 sleeping on 'cond var'
        9:1465571915410 TID   1 CPU  19(1) preempted
        9:1465571915410 TID   1 CPU  19(1) restarted on the same CPU
       69:1465571915469 TID   1 sleeping on 'cond var'
       69:1465571915469 TID   1 CPU  19(1) preempted
       79:1465571915479 TID   1 CPU  19(1) restarted on the same CPU
       79:1465571915479 TID   1 sleeping on 'cond var'
       79:1465571915479 TID   1 CPU  19(1) preempted
       79:1465571915479 TID   1 CPU  19(1) restarted on the same CPU
       79:1465571915479 TID   1 sleeping on 'cond var'
       79:1465571915479 TID   1 CPU  19(1) preempted
       79:1465571915479 TID   1 CPU  19(1) restarted on the same CPU
       79:1465571915479 TID   1 sleeping on 'shuttle'
       79:1465571915479 TID   1 CPU  19(1) preempted
       79:1465571915479 TID   1 CPU  19(1) restarted on the same CPU
       79:1465571915479 TID   1 sleeping on 'shuttle'
       79:1465571915479 TID   1 CPU  19(1) preempted
       79:1465571915479 TID   1 CPU  19(1) restarted on the same CPU
       79:1465571915479 TID   1 sleeping on 'cond var'
       79:1465571915479 TID   1 CPU  19(1) preempted
       79:1465571915479 TID   1 CPU  19(1) restarted on the same CPU
       79:1465571915479 TID   1 sleeping on 'cond var'
       79:1465571915479 TID   1 CPU  19(1) preempted
       79:1465571915479 TID   1 CPU  19(1) restarted on the same CPU
        9:0         TID   4 CPU  29(2) created
        9:1465571915410 TID   4 CPU  29(2) restarted on the same CPU
        9:1465571915410 TID   4 sleeping on 'cond var'
        9:1465571915410 TID   4 CPU  29(2) preempted
        9:1465571915410 TID   4 CPU  29(2) restarted on the same CPU
       69:1465571915469 TID   4 sleeping on 'cond var'
       69:1465571915469 TID   4 CPU  29(2) preempted
       79:1465571915479 TID   4 CPU  29(2) restarted on the same CPU
       79:1465571915479 TID   4 sleeping on 'cond var'
       79:1465571915479 TID   4 CPU  29(2) preempted
       79:1465571915479 TID   4 CPU  29(2) restarted on the same CPU

