        0:0         TID   1 CPU  12(2) created
        0:0         TID   1 CPU  12(2) created
fiosExecucao =4 Intervalo=99
 tempo -> 49442.6 usecs
       10:0         TID   4 CPU  10(2) created
       10:1465575459040 TID   4 CPU  10(2) restarted on the same CPU
       10:1465575459040 TID   4 sleeping on 'cond var'
       10:1465575459040 TID   4 CPU  10(2) preempted
       10:1465575459040 TID   4 CPU  10(2) restarted on the same CPU
       49:1465575459079 TID   4 sleeping on 'cond var'
       49:1465575459079 TID   4 CPU  10(2) preempted
       59:1465575459089 TID   4 CPU  10(2) restarted on the same CPU
       59:1465575459089 TID   4 sleeping on 'cond var'
       59:1465575459089 TID   4 CPU  10(2) preempted
       59:1465575459089 TID   4 CPU  10(2) restarted on the same CPU
       10:0         TID   2 CPU  11(2) created
       10:1465575459040 TID   2 CPU  11(2) restarted on the same CPU
       10:1465575459040 TID   2 sleeping on 'cond var'
       10:1465575459040 TID   2 CPU  11(2) preempted
       10:1465575459040 TID   2 CPU  11(2) restarted on the same CPU
       59:1465575459089 TID   2 sleeping on 'cond var'
       59:1465575459089 TID   2 CPU  11(2) preempted
       59:1465575459089 TID   2 CPU  11(2) restarted on the same CPU
       59:1465575459089 TID   2 sleeping on 'cond var'
       59:1465575459089 TID   2 CPU  11(2) preempted
       59:1465575459089 TID   2 CPU  11(2) restarted on the same CPU
        0:0         TID   1 CPU  12(2) created
        0:0         TID   1 CPU  12(2) created
        0:0         TID   1 CPU  12(2) created
        0:0         TID   1 CPU  12(2) created
       10:1465575459040 TID   1 sleeping on 'cond var'
       10:1465575459040 TID   1 CPU  12(2) preempted
       10:1465575459040 TID   1 CPU  12(2) restarted on the same CPU
       49:1465575459079 TID   1 sleeping on 'cond var'
       49:1465575459079 TID   1 CPU  12(2) preempted
       59:1465575459089 TID   1 CPU  12(2) restarted on the same CPU
       59:1465575459089 TID   1 sleeping on 'cond var'
       59:1465575459089 TID   1 CPU  12(2) preempted
       59:1465575459089 TID   1 CPU  12(2) restarted on the same CPU
       59:1465575459089 TID   1 sleeping on 'cond var'
       59:1465575459089 TID   1 CPU  12(2) preempted
       59:1465575459089 TID   1 CPU  12(2) restarted on the same CPU
       59:1465575459089 TID   1 sleeping on 'shuttle'
       59:1465575459089 TID   1 CPU  12(2) preempted
       59:1465575459089 TID   1 CPU  12(2) restarted on the same CPU
       59:1465575459089 TID   1 sleeping on 'shuttle'
       59:1465575459089 TID   1 CPU  12(2) preempted
       59:1465575459089 TID   1 CPU  12(2) restarted on the same CPU
       59:1465575459089 TID   1 sleeping on 'cond var'
       59:1465575459089 TID   1 CPU  12(2) preempted
       59:1465575459089 TID   1 CPU  12(2) restarted on the same CPU
       59:1465575459089 TID   1 sleeping on 'cond var'
       59:1465575459089 TID   1 CPU  12(2) preempted
       59:1465575459089 TID   1 CPU  12(2) restarted on the same CPU
       10:0         TID   3 CPU  22(1) created
       10:1465575459040 TID   3 CPU  22(1) restarted on the same CPU
       10:1465575459040 TID   3 sleeping on 'cond var'
       10:1465575459040 TID   3 CPU  22(1) preempted
       10:1465575459040 TID   3 CPU  22(1) restarted on the same CPU
       49:1465575459079 TID   3 sleeping on 'cond var'
       49:1465575459079 TID   3 CPU  22(1) preempted
       59:1465575459089 TID   3 CPU  22(1) restarted on the same CPU
       59:1465575459089 TID   3 sleeping on 'cond var'
       59:1465575459089 TID   3 CPU  22(1) preempted
       59:1465575459089 TID   3 CPU  22(1) restarted on the same CPU

