        0:0         TID   1 CPU   6(1) created
        0:0         TID   1 CPU   6(1) created
        0:0         TID   1 CPU   6(1) created
fiosExecucao =4 Intervalo=99
 tempo -> 66612.7 usecs
        0:0         TID   3 CPU   5(1) created
        0:1465571914500 TID   3 sleeping on 'cond var'
        0:0         TID   3 CPU   5(1) created
       69:1465571914569 TID   3 sleeping on 'cond var'
       69:1465571914569 TID   3 CPU   5(1) preempted
       69:1465571914569 TID   3 CPU   5(1) restarted on the same CPU
       69:1465571914569 TID   3 sleeping on 'cond var'
       69:1465571914569 TID   3 CPU   5(1) preempted
       69:1465571914569 TID   3 CPU   5(1) restarted on the same CPU
        0:0         TID   1 CPU   6(1) created
        0:0         TID   1 CPU   6(1) created
        0:0         TID   1 CPU   6(1) created
        0:1465571914500 TID   1 sleeping on 'cond var'
        0:0         TID   1 CPU   6(1) created
       69:1465571914569 TID   1 sleeping on 'cond var'
       69:1465571914569 TID   1 CPU   6(1) preempted
       69:1465571914569 TID   1 CPU   6(1) restarted on the same CPU
       69:1465571914569 TID   1 sleeping on 'cond var'
       69:1465571914569 TID   1 CPU   6(1) preempted
       69:1465571914569 TID   1 CPU   6(1) restarted on the same CPU
       69:1465571914569 TID   1 sleeping on 'cond var'
       69:1465571914569 TID   1 CPU   6(1) preempted
       69:1465571914569 TID   1 CPU   6(1) restarted on the same CPU
       69:1465571914569 TID   1 sleeping on 'shuttle'
       69:1465571914569 TID   1 CPU   6(1) preempted
       69:1465571914569 TID   1 CPU   6(1) restarted on the same CPU
       69:1465571914569 TID   1 sleeping on 'shuttle'
       69:1465571914569 TID   1 CPU   6(1) preempted
       69:1465571914569 TID   1 CPU   6(1) restarted on the same CPU
       69:1465571914569 TID   1 sleeping on 'cond var'
       69:1465571914569 TID   1 CPU   6(1) preempted
       69:1465571914569 TID   1 CPU   6(1) restarted on the same CPU
       69:1465571914569 TID   1 sleeping on 'cond var'
       69:1465571914569 TID   1 CPU   6(1) preempted
       69:1465571914569 TID   1 CPU   6(1) restarted on the same CPU
       69:1465571914569 TID   2  from-CPU 9(2) to-cpu 8(2) CPU migration
       69:1465571914569 TID   2 CPU   8(2) restarted on the same CPU
       69:1465571914569 TID   2 sleeping on 'cond var'
       69:1465571914569 TID   2 CPU   8(2) preempted
       69:1465571914569 TID   2 CPU   8(2) restarted on the same CPU
        0:0         TID   4 CPU  15(2) created
        0:1465571914500 TID   4 sleeping on 'cond var'
        0:0         TID   4 CPU  15(2) created
       69:1465571914569 TID   4 sleeping on 'cond var'
       69:1465571914569 TID   4 CPU  15(2) preempted
       69:1465571914569 TID   4 CPU  15(2) restarted on the same CPU
       69:1465571914569 TID   4 sleeping on 'cond var'
       69:1465571914569 TID   4 CPU  15(2) preempted
       69:1465571914569 TID   4 CPU  15(2) restarted on the same CPU
        0:0         TID   2 CPU   9(2) created
        0:1465571914500 TID   2 sleeping on 'cond var'
        0:0         TID   2 CPU   9(2) created
       69:1465571914569 TID   2 sleeping on 'cond var'
       69:1465571914569 TID   2 CPU   9(2) preempted

